State,Cycle Year,Level,Seats,Institution,Institution Note,Party Control,Governor,Governor Role,Upper House,Upper House Role,Lower House,Lower House Role,Court Action,Passed,Start Date,End Date,Plan Status,Drawn by,Party drawing,SHPsource,GeoJSON,ZIP,PDF
PA,2010,State Upper,50,Politician commission,,Split,R,No role,"20 D, 30 R",No role,"91 D, 112 R",No role,Court sent map back to commission,2012-06-08,2013-05-08,2022-02-04,Superseded,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/Senate/2011-Revised-Final/SHAPE/FinalSenatePlan2012.zip,pa_2010_state_upper_2013-05-08.json,pa_2010_state_upper_2013-05-08.zip,pa_2010_state_upper_2013-05-08.pdf
PA,2010,State Lower,202,Politician commission,,Split,R,No role,"20 D, 30 R",No role,"91 D, 112 R",No role,Court sent map back to commission,2011-12-12,2011-12-12,2012-01-25,Struck by state court,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/House/2011-Remanded-Final/SHAPE/2011-Remanded-Final-Plan-House.zip,pa_2010_state_lower_2011-12-12.json,pa_2010_state_lower_2011-12-12.zip,pa_2010_state_lower_2011-12-12.pdf
PA,2010,State Lower,202,Politician commission,,Split,R,No role,"20 D, 30 R",No role,"99 D, 104 R",No role,,2001-12-28,2012-01-25,2013-05-08,Superseded,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/House/2001/SHAPE/PA-House-Districts-2001.zip,pa_2010_state_lower_2012-01-25.json,pa_2010_state_lower_2012-01-25.zip,pa_2010_state_lower_2012-01-25.pdf
PA,2010,State Lower,202,Politician commission,,Split,R,No role,"20 D, 30 R",No role,"91 D, 112 R",No role,Court sent map back to commission,2012-06-08,2013-05-08,2022-02-04,Superseded,Politician commission,Split,http://aws.redistricting.state.pa.us/Redistricting/Resources/GISData/Districts/Legislative/House/2011-Revised-Final/SHAPE/2011-Revised-Final-Plan-SHAPEFILES-House.zip,pa_2010_state_lower_2013-05-08.json,pa_2010_state_lower_2013-05-08.zip,pa_2010_state_lower_2013-05-08.pdf
PA,2020,Congress,17,Legislature,,Split,D,,"23 D, 27 R",,"89 D, 113 R",,court drew map (not legislature),2022-02-23,2022-02-23,2031-06-30,Active,State court,Nonpartisan,,pa_2020_congress_2022-02-23.json,pa_2020_congress_2022-02-23.zip,pa_2020_congress_2022-02-23.pdf
PA,2020,State Upper,50,Politician commission,,Split,D,No role,"23 D, 27 R",No role,"89 D, 113 R",No role,rejected challenge to commission map,2022-02-04,2022-02-04,2031-06-30,Active,Politician commission,Split,,pa_2020_state_upper_2022-02-04.json,pa_2020_state_upper_2022-02-04.zip,pa_2020_state_upper_2022-02-04.pdf
PA,2020,State Lower,202,Politician commission,,Split,D,No role,"23 D, 27 R",No role,"89 D, 113 R",No role,rejected challenge to commission map,2022-02-04,2022-02-04,2031-06-30,Active,Politician commission,Split,,pa_2020_state_lower_2022-02-04.json,pa_2020_state_lower_2022-02-04.zip,pa_2020_state_lower_2022-02-04.pdf
RI,2000,Congress,2,Legislature,Vetoproof,Democratic,R,,"43 D, 7 R",,"87 D, 13 R",,,2002-02-20,2002-02-20,2002-06-28,Superseded,Legislature,Democratic,,ri_2000_congress_2002-02-20.json,ri_2000_congress_2002-02-20.zip,ri_2000_congress_2002-02-20.pdf
RI,2000,State Upper,38,Legislature,Vetoproof,Democratic,R,,"43 D, 7 R",,"87 D, 13 R",,,2002-02-20,2002-02-20,2004-06-04,Superseded,Legislature,Democratic,,ri_2000_state_upper_2002-02-20.json,ri_2000_state_upper_2002-02-20.zip,ri_2000_state_upper_2002-02-20.pdf
RI,2000,State Lower,75,Legislature,Vetoproof,Democratic,R,,"43 D, 7 R",,"87 D, 13 R",,,2002-02-20,2002-02-20,2012-02-08,Superseded,Legislature,Democratic,,ri_2000_state_lower_2002-02-20.json,ri_2000_state_lower_2002-02-20.zip,ri_2000_state_lower_2002-02-20.pdf
RI,2000,Congress,2,Legislature,Vetoproof,Democratic,R,,"43 D, 7 R",,"87 D, 13 R",,,2002-06-28,2002-06-28,2012-02-08,Superseded,Legislature,Democratic,,ri_2000_congress_2002-06-28.json,ri_2000_congress_2002-06-28.zip,ri_2000_congress_2002-06-28.pdf
RI,2000,State Upper,38,Legislature,Vetoproof,Democratic,R,,"43 D, 7 R",,"87 D, 13 R",,,2004-06-04,2004-06-04,2012-02-08,Superseded,Legislature,Democratic,,ri_2000_state_upper_2004-06-04.json,ri_2000_state_upper_2004-06-04.zip,ri_2000_state_upper_2004-06-04.pdf
RI,2010,Congress,2,Advisory commission,Vetoproof,Democratic,I,,"29 D, 8 R",,"65 D, 10 R",,,2012-02-08,2012-02-08,2022-09-01,Superseded,Legislature,Democratic,https://opendata.arcgis.com/datasets/1b97664b416947acbb31df2c9b77668f_0.zip,ri_2010_congress_2012-02-08.json,ri_2010_congress_2012-02-08.zip,ri_2010_congress_2012-02-08.pdf
RI,2010,State Upper,38,Advisory commission,Vetoproof,Democratic,I,,"29 D, 8 R",,"65 D, 10 R",,Rejected challenge to leg. map,2012-02-08,2012-02-08,2022-09-01,Superseded,Legislature,Democratic,https://opendata.arcgis.com/datasets/021467fb41e943d2b4e13c9b5738a6e4_0.zip,ri_2010_state_upper_2012-02-08.json,ri_2010_state_upper_2012-02-08.zip,ri_2010_state_upper_2012-02-08.pdf
RI,2010,State Lower,75,Advisory commission,Vetoproof,Democratic,I,,"29 D, 8 R",,"65 D, 10 R",,Rejected challenge to leg. map,2012-02-08,2012-02-08,2022-09-01,Superseded,Legislature,Democratic,https://opendata.arcgis.com/datasets/0c2d599ff7ea4104a9baa8aadcc1fa0d_0.zip,ri_2010_state_lower_2012-02-08.json,ri_2010_state_lower_2012-02-08.zip,ri_2010_state_lower_2012-02-08.pdf
RI,2020,Congress,2,Legislature,,Democratic,D,,"33 D, 5 R",,"66 D, 9 R",,,2022-02-16,2022-09-01,2031-06-30,Active,Legislature,Democratic,,ri_2020_congress_2022-09-01.json,ri_2020_congress_2022-09-01.zip,ri_2020_congress_2022-09-01.pdf
RI,2020,State Upper,38,Legislature,Vetoproof,Democratic,D,,"33 D, 5 R",,"65 D, 10 R",,,2022-02-16,2022-09-01,2031-06-30,Active,Legislature,Democratic,,ri_2020_state_upper_2022-09-01.json,ri_2020_state_upper_2022-09-01.zip,ri_2020_state_upper_2022-09-01.pdf
RI,2020,State Lower,75,Legislature,Vetoproof,Democratic,D,,"33 D, 5 R",,"65 D, 10 R",,,2022-02-16,2022-09-01,2031-06-30,Active,Legislature,Democratic,,ri_2020_state_lower_2022-09-01.json,ri_2020_state_lower_2022-09-01.zip,ri_2020_state_lower_2022-09-01.pdf
SC,2000,Congress,6,Legislature,,Split,D,,"21 D, 25 R",,"53 D, 71 R",,court drew map (not legislature),2002-03-20,2002-03-20,2011-10-28,Superseded,Federal court,n/a,http://rfa.sc.gov/files/con2002av.zip,sc_2000_congress_2002-03-20.json,sc_2000_congress_2002-03-20.zip,sc_2000_congress_2002-03-20.pdf
SC,2000,State Upper,46,Legislature,,Split,D,,"21 D, 25 R",,"53 D, 71 R",,court drew map (not legislature),2002-03-20,2002-03-20,2003-08-30,Superseded,Federal court,n/a,,sc_2000_state_upper_2002-03-20.json,sc_2000_state_upper_2002-03-20.zip,sc_2000_state_upper_2002-03-20.pdf
SC,2000,State Lower,124,Legislature,,Split,D,,"21 D, 25 R",,"53 D, 71 R",,court drew map (not legislature),2002-03-20,2002-03-20,2003-10-06,Superseded,Federal court,n/a,,sc_2000_state_lower_2002-03-20.json,sc_2000_state_lower_2002-03-20.zip,sc_2000_state_lower_2002-03-20.pdf
SC,2000,State Upper,46,Legislature,,Republican,R,,"21 D, 25 R",,"53 D, 71 R",,,2003-06-02,2003-08-30,2011-11-14,Superseded,Legislature,Republican,http://rfa.sc.gov/files/sen2003av.zip,sc_2000_state_upper_2003-08-30.json,sc_2000_state_upper_2003-08-30.zip,sc_2000_state_upper_2003-08-30.pdf
SC,2000,State Lower,124,Legislature,,Republican,R,,"21 D, 25 R",,"53 D, 71 R",,,2003-06-02,2003-10-06,2011-10-11,Superseded,Legislature,Republican,http://rfa.sc.gov/files/sen2003av.zip,sc_2000_state_lower_2003-10-06.json,sc_2000_state_lower_2003-10-06.zip,sc_2000_state_lower_2003-10-06.pdf
SC,2010,Congress,7,Legislature,,Republican,R,,"19 D, 27 R",,"48 D, 75 R, 1 O",,Rejected challenge to leg. map,2011-08-01,2011-10-28,2022-01-26,Superseded,Legislature,Republican,http://rfa.sc.gov/files/H3992_0.zip,sc_2010_congress_2011-10-28.json,sc_2010_congress_2011-10-28.zip,sc_2010_congress_2011-10-28.pdf
SC,2010,State Upper,46,Legislature,,Republican,R,,"19 D, 27 R",,"48 D, 75 R, 1 O",,Rejected challenge to leg. map,2011-06-28,2011-11-14,2021-12-10,Superseded,Legislature,Republican,http://rfa.sc.gov/files/S815.zip,sc_2010_state_upper_2011-11-14.json,sc_2010_state_upper_2011-11-14.zip,sc_2010_state_upper_2011-11-14.pdf
SC,2010,State Lower,124,Legislature,,Republican,R,,"19 D, 27 R",,"48 D, 75 R, 1 O",,Rejected challenge to leg. map,2011-06-28,2011-10-11,2021-12-10,Superseded,Legislature,Republican,http://rfa.sc.gov/files/H3991.zip,sc_2010_state_lower_2011-10-11.json,sc_2010_state_lower_2011-10-11.zip,sc_2010_state_lower_2011-10-11.pdf
SC,2020,Congress,7,Legislature,,Republican,R,,"16 D, 30 R",,"43 D, 81 R",,pending litigation,2022-01-26,2022-01-26,2031-06-30,In litigation,Legislature,Republican,,sc_2020_congress_2022-01-26.json,sc_2020_congress_2022-01-26.zip,sc_2020_congress_2022-01-26.pdf
SC,2020,State Upper,46,Legislature,,Republican,R,,"16 D, 30 R",,"43 D, 81 R",,,2021-12-10,2021-12-10,2031-06-30,Active,Legislature,Republican,,sc_2020_state_upper_2021-12-10.json,sc_2020_state_upper_2021-12-10.zip,sc_2020_state_upper_2021-12-10.pdf
SC,2020,State Lower,124,Legislature,,Republican,R,,"16 D, 30 R",,"43 D, 81 R",,,2021-12-10,2021-12-10,2022-07-01,Superseded,Legislature,Republican,,sc_2020_state_lower_2021-12-10.json,sc_2020_state_lower_2021-12-10.zip,sc_2020_state_lower_2021-12-10.pdf
SC,2020,State Lower,124,Legislature,,Republican,R,,"16 D, 30 R",,"43 D, 81 R",,,2022-06-17,2022-07-01,2031-06-30,Active,Legislature,Republican,,sc_2020_state_lower_2022-07-01.json,sc_2020_state_lower_2022-07-01.zip,sc_2020_state_lower_2022-07-01.pdf
SD,2000,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
SD,2000,State Upper,35,Legislature,,Republican,R,,"11 D, 24 R",,"20 D, 50 R",,court sent map back to legislature,2001-11-01,2002-07-30,2005-08-18,Struck by federal court,Legislature,Republican,,sd_2000_state_upper_2002-07-30.json,sd_2000_state_upper_2002-07-30.zip,sd_2000_state_upper_2002-07-30.pdf
SD,2000,State Lower,70,Legislature,,Republican,R,,"11 D, 24 R",,"20 D, 50 R",,court sent map back to legislature,2001-11-01,2002-07-30,2005-08-18,Struck by federal court,Legislature,Republican,,sd_2000_state_lower_2002-07-30.json,sd_2000_state_lower_2002-07-30.zip,sd_2000_state_lower_2002-07-30.pdf
SD,2000,State Upper,35,Legislature,,Republican,R,,"10 D, 25 R",,"19 D, 51 R",,court drew map (not legislature),2005-08-18,2005-08-18,2012-01-19,Superseded,Federal court,n/a,,sd_2000_state_upper_2005-08-18.json,sd_2000_state_upper_2005-08-18.zip,sd_2000_state_upper_2005-08-18.pdf
SD,2000,State Lower,70,Legislature,,Republican,R,,"10 D, 25 R",,"19 D, 51 R",,court drew map (not legislature),2005-08-18,2005-08-18,2012-01-19,Superseded,Federal court,n/a,,sd_2000_state_lower_2005-08-18.json,sd_2000_state_lower_2005-08-18.zip,sd_2000_state_lower_2005-08-18.pdf
SD,2010,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
SD,2010,State Upper,35,Legislature,,Republican,R,,"5 D, 30 R",,"19 D, 50 R, 1 O",,,2011-10-25,2012-01-19,2021-11-10,Superseded,Legislature,Republican,https://web.archive.org/web/20150906190933/http://redistricting.lls.edu/districts/SDleg.zip,sd_2010_state_upper_2012-01-19.json,sd_2010_state_upper_2012-01-19.zip,sd_2010_state_upper_2012-01-19.pdf
SD,2010,State Lower,70,Legislature,,Republican,R,,"5 D, 30 R",,"19 D, 50 R, 1 O",,,2011-10-25,2012-01-19,2021-11-10,Superseded,Legislature,Republican,https://web.archive.org/web/20150906190933/http://redistricting.lls.edu/districts/SDleg.zip,sd_2010_state_lower_2012-01-19.json,sd_2010_state_lower_2012-01-19.zip,sd_2010_state_lower_2012-01-19.pdf
SD,2020,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
SD,2020,State Upper,35,Legislature,Vetoproof,Republican,R,,"3 D, 32 R",,"8 D, 62 R",,,2021-11-10,2021-11-10,2031-06-30,Active,Legislature,Republican,,sd_2020_state_upper_2021-11-10.json,sd_2020_state_upper_2021-11-10.zip,sd_2020_state_upper_2021-11-10.pdf
SD,2020,State Lower,70,Legislature,Vetoproof,Republican,R,,"3 D, 32 R",,"8 D, 62 R",,,2021-11-10,2021-11-10,2031-06-30,Active,Legislature,Republican,,sd_2020_state_lower_2021-11-10.json,sd_2020_state_lower_2021-11-10.zip,sd_2020_state_lower_2021-11-10.pdf
TN,2000,Congress,9,Legislature,,Split,R,,"18 D, 15 R",,"57 D, 41 R",,,2002-01-17,2002-01-17,2012-01-26,Superseded,Legislature,Split,,tn_2000_congress_2002-01-17.json,tn_2000_congress_2002-01-17.zip,tn_2000_congress_2002-01-17.pdf
TN,2000,State Upper,33,Legislature,,Split,R,,"18 D, 15 R",,"57 D, 41 R",,rejected challenge to leg. map,2002-01-17,2002-01-17,2012-02-09,Superseded,Legislature,Split,,tn_2000_state_upper_2002-01-17.json,tn_2000_state_upper_2002-01-17.zip,tn_2000_state_upper_2002-01-17.pdf
TN,2000,State Lower,99,Legislature,,Split,R,,"18 D, 15 R",,"57 D, 41 R",,,2002-01-17,2002-01-17,2012-01-26,Superseded,Legislature,Split,,tn_2000_state_lower_2002-01-17.json,tn_2000_state_lower_2002-01-17.zip,tn_2000_state_lower_2002-01-17.pdf
TN,2010,Congress,9,Legislature,,Republican,R,,"13 D, 19 R, 1 O",,"33 D, 64 R, 2 O",,,2012-01-26,2012-01-26,2022-02-06,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/90e4742978674ef4aaf08eb9f9f845bb_2.zip,tn_2010_congress_2012-01-26.json,tn_2010_congress_2012-01-26.zip,tn_2010_congress_2012-01-26.pdf
TN,2010,State Upper,33,Legislature,,Republican,R,,"13 D, 19 R, 1 O",,"33 D, 64 R, 2 O",,Rejected challenge to leg. map,2012-02-09,2012-02-14,2022-02-06,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/977f208775c94b3c8c8e0c7385c008ba_0.zip,tn_2010_state_upper_2012-02-14.json,tn_2010_state_upper_2012-02-14.zip,tn_2010_state_upper_2012-02-14.pdf
TN,2010,State Lower,99,Legislature,,Republican,R,,"13 D, 19 R, 1 O",,"33 D, 64 R, 2 O",,Rejected challenge to leg. map,2012-01-26,2012-01-26,2022-02-06,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/0d94ca770ac84d679fc3615fc2dcad88_1.zip,tn_2010_state_lower_2012-01-26.json,tn_2010_state_lower_2012-01-26.zip,tn_2010_state_lower_2012-01-26.pdf
TN,2020,Congress,9,Legislature,Vetoproof,Republican,R,,"6 D, 27 R",,"26 D, 73 R",,pending litigation,2022-02-06,2022-02-06,2031-06-30,In litigation,Legislature,Republican,,tn_2020_congress_2022-02-06.json,tn_2020_congress_2022-02-06.zip,tn_2020_congress_2022-02-06.pdf
TN,2020,State Upper,33,Legislature,Vetoproof,Republican,R,,"6 D, 27 R",,"26 D, 73 R",,pending litigation,2022-02-06,2022-02-06,2031-06-30,In litigation,Legislature,Republican,,tn_2020_state_upper_2022-02-06.json,tn_2020_state_upper_2022-02-06.zip,tn_2020_state_upper_2022-02-06.pdf
TN,2020,State Lower,99,Legislature,Vetoproof,Republican,R,,"6 D, 27 R",,"26 D, 73 R",,pending litigation,2022-02-06,2022-02-06,2031-06-30,In litigation,Legislature,Republican,,tn_2020_state_lower_2022-02-06.json,tn_2020_state_lower_2022-02-06.zip,tn_2020_state_lower_2022-02-06.pdf
TX,2000,Congress,32,Legislature,,Split,R,,"15 D, 15 R",,"78 D, 71 R",,court drew map (not legislature),2001-11-14,2001-11-14,2003-12-19,Superseded,Federal court,n/a,,tx_2000_congress_2001-11-14.json,tx_2000_congress_2001-11-14.zip,tx_2000_congress_2001-11-14.pdf
TX,2000,State Upper,31,Backup commission,,Republican,R,,"15 D, 15 R",,"78 D, 71 R",,rejected challenge to commission map,2001-07-24,2001-10-15,2012-02-28,Superseded,Backup commission,Republican,https://data.capitol.texas.gov/dataset/c862ef76-a008-4912-9e3f-74555c2ae167/resource/23be0643-bf62-4cec-a336-abfd1e691cbd/download/plans100.zip,tx_2000_state_upper_2001-10-15.json,tx_2000_state_upper_2001-10-15.zip,tx_2000_state_upper_2001-10-15.pdf
TX,2000,State Lower,150,Backup commission,,Republican,R,,"15 D, 15 R",,"78 D, 71 R",,court drew map (not legislature),2001-11-28,2001-11-28,2012-02-28,Superseded,Federal court,n/a,https://data.capitol.texas.gov/dataset/e17282c3-c1b7-493c-83aa-009f44d0f789/resource/a47072e3-649c-4a47-8766-8db864097127/download/planh100.zip,tx_2000_state_lower_2001-11-28.json,tx_2000_state_lower_2001-11-28.zip,tx_2000_state_lower_2001-11-28.pdf
TX,2000,Congress,32,Legislature,,Republican,R,,"19 R, 12 D",,"62 D, 88 R",,court sent map back to legislature,2003-10-13,2003-12-19,2006-08-04,Struck by federal court,Legislature,Republican,,tx_2000_congress_2003-12-19.json,tx_2000_congress_2003-12-19.zip,tx_2000_congress_2003-12-19.pdf
TX,2000,Congress,32,Legislature,,Republican,R,,"19 R, 12 D",,"64 D, 86 R",,court drew map (not legislature),2006-08-04,2006-08-04,2012-02-28,Superseded,Federal court,n/a,https://data.capitol.texas.gov/dataset/c813af38-3eff-4f53-bf8f-dd304b548068/resource/1a0cec4b-ff6d-4bf0-a176-6e204a719021/download/planc100.zip,tx_2000_congress_2006-08-04.json,tx_2000_congress_2006-08-04.zip,tx_2000_congress_2006-08-04.pdf
TX,2010,Congress,36,Legislature,,Republican,R,,"12 D, 19 R",,"49 D, 101 R",,Court drew map (not legislature),2011-07-18,2011-07-18,2012-02-28,Struck by federal court,Legislature,Republican,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/Congress/PLANC185.zip,tx_2010_congress_2011-07-18.json,tx_2010_congress_2011-07-18.zip,tx_2010_congress_2011-07-18.pdf
TX,2010,Congress,36,Legislature,,Republican,R,No role,"12 D, 19 R",No role,"49 D, 101 R",No role,Court drew map (not legislature),2012-02-28,2012-02-28,2022-01-18,Superseded,Federal court,n/a,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/Congress/PLANC235.zip,tx_2010_congress_2012-02-28.json,tx_2010_congress_2012-02-28.zip,tx_2010_congress_2012-02-28.pdf
TX,2010,State Upper,31,Backup commission,,Republican,R,,"12 D, 19 R",,"49 D, 101 R",,Court drew map (not legislature),2011-06-17,2011-06-17,2012-02-28,Struck by federal court,Legislature,Republican,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/Senate/PLANS148.zip,tx_2010_state_upper_2011-06-17.json,tx_2010_state_upper_2011-06-17.zip,tx_2010_state_upper_2011-06-17.pdf
TX,2010,State Upper,31,Backup commission,,Republican,R,No role,"12 D, 19 R",No role,"49 D, 101 R",No role,Court drew map (not legislature),2012-02-28,2012-02-28,2022-01-18,Superseded,Federal court,n/a,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/Senate/PLANS172.zip,tx_2010_state_upper_2012-02-28.json,tx_2010_state_upper_2012-02-28.zip,tx_2010_state_upper_2012-02-28.pdf
TX,2010,State Lower,150,Backup commission,,Republican,R,,"12 D, 19 R",,"49 D, 101 R",,Court drew map (not legislature),2011-06-17,2011-06-17,2012-02-28,Struck by federal court,Legislature,Republican,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/House/PLANH283.zip,tx_2010_state_lower_2011-06-17.json,tx_2010_state_lower_2011-06-17.zip,tx_2010_state_lower_2011-06-17.pdf
TX,2010,State Lower,150,Backup commission,,Republican,R,,"12 D, 19 R",,"49 D, 101 R",,,2012-02-28,2012-02-28,2013-06-26,Superseded,Federal court,n/a,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/House/PLANH309.zip,tx_2010_state_lower_2012-02-28.json,tx_2010_state_lower_2012-02-28.zip,tx_2010_state_lower_2012-02-28.pdf
TX,2010,State Lower,150,Backup commission,,Republican,R,,"12 D, 19 R",,"55 D, 95 R",,Court drew map (not legislature),2013-06-26,2013-06-26,2019-05-28,Struck by federal court,Legislature,Republican,ftp://ftpgis1.tlc.state.tx.us/DistrictViewer/House/PLANH358.zip,tx_2010_state_lower_2013-06-26.json,tx_2010_state_lower_2013-06-26.zip,tx_2010_state_lower_2013-06-26.pdf
TX,2010,State Lower,150,Backup commission,,Republican,R,No role,"12 D, 19 R",No role,"67 D, 83 R",No role,Court drew map (not legislature),2019-05-28,2019-05-28,2022-01-18,Superseded,Federal court,n/a,https://data.capitol.texas.gov/dataset/07bcda15-bf03-4ce7-8b15-124463b9cdbe/resource/c2515c57-f6e0-478c-848c-510d929ff8ef/download/planh414.zip,tx_2010_state_lower_2019-05-28.json,tx_2010_state_lower_2019-05-28.zip,tx_2010_state_lower_2019-05-28.pdf
TX,2020,Congress,38,Legislature,,Republican,R,,"13 D, 18 R",,"67 D, 83 R",,pending litigation,2021-10-25,2022-01-18,2031-06-30,In litigation,Legislature,Republican,,tx_2020_congress_2022-01-18.json,tx_2020_congress_2022-01-18.zip,tx_2020_congress_2022-01-18.pdf
TX,2020,State Upper,31,Backup commission,,Republican,R,,"13 D, 18 R",,"67 D, 83 R",,pending litigation,2021-10-25,2022-01-18,2031-06-30,In litigation,Legislature,Republican,,tx_2020_state_upper_2022-01-18.json,tx_2020_state_upper_2022-01-18.zip,tx_2020_state_upper_2022-01-18.pdf
TX,2020,State Lower,150,Backup commission,,Republican,R,,"13 D, 18 R",,"67 D, 83 R",,pending litigation,2021-10-25,2022-01-18,2031-06-30,In litigation,Legislature,Republican,,tx_2020_state_lower_2022-01-18.json,tx_2020_state_lower_2022-01-18.zip,tx_2020_state_lower_2022-01-18.pdf
UT,2000,Congress,3,Legislature,Vetoproof,Republican,R,,"9 D, 20 R",,"24 D, 51 R",,,2001-10-11,2001-10-11,2011-10-20,Superseded,Legislature,Republican,http://le.utah.gov/interim/2001/committeelinks/shape/sb2002_en.zip,ut_2000_congress_2001-10-11.json,ut_2000_congress_2001-10-11.zip,ut_2000_congress_2001-10-11.pdf
UT,2000,State Upper,29,Legislature,Vetoproof,Republican,R,,"9 D, 20 R",,"24 D, 51 R",,,2001-10-11,2001-10-11,2011-10-20,Superseded,Legislature,Republican,http://le.utah.gov/Interim/2001/committeelinks/shape/sb2001_en.zip,ut_2000_state_upper_2001-10-11.json,ut_2000_state_upper_2001-10-11.zip,ut_2000_state_upper_2001-10-11.pdf
UT,2000,State Lower,75,Legislature,Vetoproof,Republican,R,,"9 D, 20 R",,"24 D, 51 R",,,2001-10-11,2001-10-11,2011-10-19,Superseded,Legislature,Republican,http://le.utah.gov/Interim/2001/committeelinks/shape/hb2001_en.zip,ut_2000_state_lower_2001-10-11.json,ut_2000_state_lower_2001-10-11.zip,ut_2000_state_lower_2001-10-11.pdf
UT,2010,Congress,4,Legislature,,Republican,R,,"7 D, 22 R",,"17 D, 58 R",,,2011-10-20,2011-10-20,2021-11-12,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/f86be475250b474d965e42971f50c0d3_0.zip,ut_2010_congress_2011-10-20.json,ut_2010_congress_2011-10-20.zip,ut_2010_congress_2011-10-20.pdf
UT,2010,State Upper,29,Legislature,,Republican,R,,"7 D, 22 R",,"17 D, 58 R",,,2011-10-20,2011-10-20,2012-01-30,Superseded,Legislature,Republican,,ut_2010_state_upper_2011-10-20.json,ut_2010_state_upper_2011-10-20.zip,ut_2010_state_upper_2011-10-20.pdf
UT,2010,State Upper,29,Legislature,,Republican,R,,"7 D, 22 R",,"17 D, 58 R",,,2012-01-30,2012-01-30,2021-11-16,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/e0988dec873241b2851e2216f3f2fb30_0.zip,ut_2010_state_upper_2012-01-30.json,ut_2010_state_upper_2012-01-30.zip,ut_2010_state_upper_2012-01-30.pdf
UT,2010,State Lower,75,Legislature,,Republican,R,,"7 D, 22 R",,"17 D, 58 R",,,2011-10-19,2011-10-19,2012-01-30,Superseded,Legislature,Republican,,ut_2010_state_lower_2011-10-19.json,ut_2010_state_lower_2011-10-19.zip,ut_2010_state_lower_2011-10-19.pdf
UT,2010,State Lower,75,Legislature,,Republican,R,,"7 D, 22 R",,"17 D, 58 R",,,2012-01-30,2012-01-30,2021-11-16,Superseded,Legislature,Republican,https://opendata.arcgis.com/datasets/889a6340381d46e38ad4e1ef842a7b2f_0.zip,ut_2010_state_lower_2012-01-30.json,ut_2010_state_lower_2012-01-30.zip,ut_2010_state_lower_2012-01-30.pdf
UT,2020,Congress,4,Advisory commission,Vetoproof,Republican,R,,"6 D, 23 R",,"17 D, 58 R",,pending litigation,2021-11-12,2021-11-12,2031-06-30,In litigation,Legislature,Republican,,ut_2020_congress_2021-11-12.json,ut_2020_congress_2021-11-12.zip,ut_2020_congress_2021-11-12.pdf
UT,2020,State Upper,29,Advisory commission,Vetoproof,Republican,R,,"6 D, 23 R",,"17 D, 58 R",,,2021-11-16,2021-11-16,2031-06-30,Active,Legislature,Republican,,ut_2020_state_upper_2021-11-16.json,ut_2020_state_upper_2021-11-16.zip,ut_2020_state_upper_2021-11-16.pdf
UT,2020,State Lower,75,Advisory commission,Vetoproof,Republican,R,,"6 D, 23 R",,"17 D, 58 R",,,2021-11-16,2021-11-16,2031-06-30,Active,Legislature,Republican,,ut_2020_state_lower_2021-11-16.json,ut_2020_state_lower_2021-11-16.zip,ut_2020_state_lower_2021-11-16.pdf
VA,2000,Congress,11,Legislature,,Republican,R,,"18 D, 22 R",,"47 D, 52 R, 1 I",,rejected challenge to leg. map,2001-07-19,2001-10-16,2012-03-14,Superseded,Legislature,Republican,https://web.archive.org/web/20040414161707/http://dlsgis.state.va.us/congress/hb18enrolled/HB18Enrolled.ZIP,va_2000_congress_2001-10-16.json,va_2000_congress_2001-10-16.zip,va_2000_congress_2001-10-16.pdf
VA,2000,State Upper,40,Legislature,,Republican,R,,"18 D, 22 R",,"47 D, 52 R, 1 I",,rejected challenge to leg. map,2001-04-21,2001-07-19,2011-06-17,Superseded,Legislature,Republican,https://web.archive.org/web/20040407192652/http://dlsgis.state.va.us/senate/enrolledsb1/EnrolledSB1.ZIP,va_2000_state_upper_2001-07-19.json,va_2000_state_upper_2001-07-19.zip,va_2000_state_upper_2001-07-19.pdf
VA,2000,State Lower,100,Legislature,,Republican,R,,"18 D, 22 R",,"47 D, 52 R, 1 I",,rejected challenge to leg. map,2001-04-21,2001-06-15,2011-06-17,Superseded,Legislature,Republican,https://web.archive.org/web/20040407192120/http://dlsgis.state.va.us/house/enrolledhb1/EnrolledHB1.ZIP,va_2000_state_lower_2001-06-15.json,va_2000_state_lower_2001-06-15.zip,va_2000_state_lower_2001-06-15.pdf
